"gene_name","gene_ensembl_id","exons.group","exons.group_name","exons.seqnames","exons.start","exons.end","exons.width","exons.strand","exons.exon_id","exons.gene_name"
"Chuk","ENSRNOG00000022485",1,"ENSRNOG00000022485","1",263855102,263855198,97,"-","ENSRNOE00000483713","Chuk"
"Chuk","ENSRNOG00000022485",1,"ENSRNOG00000022485","1",263854504,263854651,148,"-","ENSRNOE00000504179","Chuk"
"Chuk","ENSRNOG00000022485",1,"ENSRNOG00000022485","1",263853554,263853687,134,"-","ENSRNOE00000471357","Chuk"
"Chuk","ENSRNOG00000022485",1,"ENSRNOG00000022485","1",263851559,263851658,100,"-","ENSRNOE00000504632","Chuk"
"Chuk","ENSRNOG00000022485",1,"ENSRNOG00000022485","1",263848884,263850049,1166,"-","ENSRNOE00000498827","Chuk"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",69730242,69730812,571,"+","ENSRNOE00000514173","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",69730242,69730812,571,"+","ENSRNOE00000515751","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",69730370,69730812,443,"+","ENSRNOE00000514599","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",70131313,70132510,1198,"+","ENSRNOE00000512903","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",70131313,70131418,106,"+","ENSRNOE00000515692","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",70207384,70207407,24,"+","ENSRNOE00000514287","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",70212925,70213104,180,"+","ENSRNOE00000351348","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",70214559,70214593,35,"+","ENSRNOE00000330773","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",70215492,70215543,52,"+","ENSRNOE00000336385","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",70217001,70217089,89,"+","ENSRNOE00000512609","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",70217010,70217125,116,"+","ENSRNOE00000516681","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",70218876,70220329,1454,"+","ENSRNOE00000515420","Eda"
"Eda","ENSRNOG00000032208",1,"ENSRNOG00000032208","X",70218876,70219513,638,"+","ENSRNOE00000514153","Eda"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28262809,28263037,229,"-","ENSRNOE00000462418","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28214940,28215008,69,"-","ENSRNOE00000209487","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28214223,28214345,123,"-","ENSRNOE00000209460","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28213390,28213571,182,"-","ENSRNOE00000209455","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28206297,28206382,86,"-","ENSRNOE00000209448","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28190740,28190826,87,"-","ENSRNOE00000209441","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28189311,28189436,126,"-","ENSRNOE00000209437","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28189138,28189212,75,"-","ENSRNOE00000209430","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28188803,28188875,73,"-","ENSRNOE00000209423","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28186133,28186292,160,"-","ENSRNOE00000145899","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28184835,28184895,61,"-","ENSRNOE00000209410","Edar"
"Edar","ENSRNOG00000028598",1,"ENSRNOG00000028598","20",28179140,28181516,2377,"-","ENSRNOE00000488891","Edar"
"Edaradd","ENSRNOG00000002624",1,"ENSRNOG00000002624","17",90802393,90802796,404,"+","ENSRNOE00000560904","Edaradd"
"Edaradd","ENSRNOG00000002624",1,"ENSRNOG00000002624","17",90813418,90813476,59,"+","ENSRNOE00000024992","Edaradd"
"Edaradd","ENSRNOG00000002624",1,"ENSRNOG00000002624","17",90814507,90814546,40,"+","ENSRNOE00000025001","Edaradd"
"Edaradd","ENSRNOG00000002624",1,"ENSRNOG00000002624","17",90820681,90820739,59,"+","ENSRNOE00000256694","Edaradd"
"Edaradd","ENSRNOG00000002624",1,"ENSRNOG00000002624","17",90837072,90837117,46,"+","ENSRNOE00000256685","Edaradd"
"Edaradd","ENSRNOG00000002624",1,"ENSRNOG00000002624","17",90841931,90843485,1555,"+","ENSRNOE00000025021","Edaradd"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78213635,78213874,240,"+","ENSRNOE00000071899","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78217792,78217911,120,"+","ENSRNOE00000070542","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78223598,78223681,84,"+","ENSRNOE00000070639","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78226119,78226366,248,"+","ENSRNOE00000070740","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78227833,78227917,85,"+","ENSRNOE00000072173","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78228921,78229019,99,"+","ENSRNOE00000072336","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78230430,78230567,138,"+","ENSRNOE00000072548","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78232470,78232628,159,"+","ENSRNOE00000424366","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78234545,78234761,217,"+","ENSRNOE00000072920","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78235327,78235475,149,"+","ENSRNOE00000073114","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78236482,78236580,99,"+","ENSRNOE00000073308","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78238341,78238553,213,"+","ENSRNOE00000073515","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78239347,78239456,110,"+","ENSRNOE00000073731","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78241118,78241328,211,"+","ENSRNOE00000073935","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78242518,78242724,207,"+","ENSRNOE00000074073","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78243671,78243815,145,"+","ENSRNOE00000074212","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78245534,78245645,112,"+","ENSRNOE00000074343","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78249356,78249482,127,"+","ENSRNOE00000074473","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78250691,78250784,94,"+","ENSRNOE00000074623","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78251492,78251603,112,"+","ENSRNOE00000074742","Evc"
"Evc","ENSRNOG00000007564",1,"ENSRNOG00000007564","14",78251921,78253266,1346,"+","ENSRNOE00000511818","Evc"
"Fgf10","ENSRNOG00000012278",1,"ENSRNOG00000012278","2",51672722,51673825,1104,"+","ENSRNOE00000116741","Fgf10"
"Fgf10","ENSRNOG00000012278",1,"ENSRNOG00000012278","2",51740159,51740262,104,"+","ENSRNOE00000117059","Fgf10"
"Fgf10","ENSRNOG00000012278",1,"ENSRNOG00000012278","2",51747336,51750369,3034,"+","ENSRNOE00000117357","Fgf10"
"Fgf20","ENSRNOG00000000109",1,"ENSRNOG00000000109","16",55152748,55153033,286,"+","ENSRNOE00000262227","Fgf20"
"Fgf20","ENSRNOG00000000109",1,"ENSRNOG00000000109","16",55158044,55158147,104,"+","ENSRNOE00000000644","Fgf20"
"Fgf20","ENSRNOG00000000109",1,"ENSRNOG00000000109","16",55159104,55159352,249,"+","ENSRNOE00000262215","Fgf20"
"Fgf3","ENSRNOG00000020888",1,"ENSRNOG00000020888","1",218003018,218003237,220,"+","ENSRNOE00000203768","Fgf3"
"Fgf3","ENSRNOG00000020888",1,"ENSRNOG00000020888","1",218004975,218005078,104,"+","ENSRNOE00000203783","Fgf3"
"Fgf3","ENSRNOG00000020888",1,"ENSRNOG00000020888","1",218006529,218006942,414,"+","ENSRNOE00000203790","Fgf3"
"Foxi3","ENSRNOG00000006491",1,"ENSRNOG00000006491","4",98775908,98776508,601,"+","ENSRNOE00000059637","Foxi3"
"Foxi3","ENSRNOG00000006491",1,"ENSRNOG00000006491","4",98779475,98780082,608,"+","ENSRNOE00000059697","Foxi3"
"Fst","ENSRNOG00000011631",1,"ENSRNOG00000011631","2",46544368,46544457,90,"-","ENSRNOE00000109815","Fst"
"Fst","ENSRNOG00000011631",1,"ENSRNOG00000011631","2",46542280,46542471,192,"-","ENSRNOE00000110061","Fst"
"Fst","ENSRNOG00000011631",1,"ENSRNOG00000011631","2",46541558,46541776,219,"-","ENSRNOE00000110296","Fst"
"Fst","ENSRNOG00000011631",1,"ENSRNOG00000011631","2",46540980,46541204,225,"-","ENSRNOE00000110659","Fst"
"Fst","ENSRNOG00000011631",1,"ENSRNOG00000011631","2",46539692,46539922,231,"-","ENSRNOE00000110964","Fst"
"Fst","ENSRNOG00000011631",1,"ENSRNOG00000011631","2",46538700,46538838,139,"-","ENSRNOE00000111257","Fst"
"Gas1","ENSRNOG00000050485",1,"ENSRNOG00000050485","17",4846789,4847940,1152,"+","ENSRNOE00000505833","Gas1"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137732948,137733026,79,"-","ENSRNOE00000270459","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137725802,137725859,58,"-","ENSRNOE00000132868","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137724079,137724330,252,"-","ENSRNOE00000132966","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137723921,137723981,61,"-","ENSRNOE00000133058","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137720528,137720658,131,"-","ENSRNOE00000133155","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137720327,137720446,120,"-","ENSRNOE00000133260","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137720058,137720171,114,"-","ENSRNOE00000133364","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137719706,137719819,114,"-","ENSRNOE00000133475","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137719442,137719555,114,"-","ENSRNOE00000133587","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137719305,137719351,47,"-","ENSRNOE00000133704","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137719019,137719192,174,"-","ENSRNOE00000133815","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137718145,137718295,151,"-","ENSRNOE00000133912","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137717914,137718066,153,"-","ENSRNOE00000134060","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137717724,137717837,114,"-","ENSRNOE00000134155","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137717406,137717519,114,"-","ENSRNOE00000134259","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137717193,137717306,114,"-","ENSRNOE00000134362","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137716987,137717103,117,"-","ENSRNOE00000134457","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137716535,137716562,28,"-","ENSRNOE00000134568","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137716371,137716456,86,"-","ENSRNOE00000134663","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137715760,137715873,114,"-","ENSRNOE00000134760","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137715554,137715669,116,"-","ENSRNOE00000134874","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137714916,137715164,249,"-","ENSRNOE00000134967","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137714244,137714375,132,"-","ENSRNOE00000135102","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137712934,137713090,157,"-","ENSRNOE00000135249","Jag2"
"Jag2","ENSRNOG00000013927",1,"ENSRNOG00000013927","6",137711155,137712775,1621,"-","ENSRNOE00000270452","Jag2"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80362858,80362922,65,"+","ENSRNOE00000324790","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80362865,80362922,58,"+","ENSRNOE00000520903","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80375294,80375440,147,"+","ENSRNOE00000150719","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80377169,80377285,117,"+","ENSRNOE00000146382","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80377567,80377680,114,"+","ENSRNOE00000150764","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80377900,80378016,117,"+","ENSRNOE00000150802","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80378511,80378639,129,"+","ENSRNOE00000150834","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80378878,80378997,120,"+","ENSRNOE00000146558","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80379649,80379774,126,"+","ENSRNOE00000146601","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80380998,80381123,126,"+","ENSRNOE00000146638","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80381316,80381450,135,"+","ENSRNOE00000146686","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80381846,80381971,126,"+","ENSRNOE00000150876","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80382276,80382506,231,"+","ENSRNOE00000150916","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80383472,80383628,157,"+","ENSRNOE00000150950","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80385284,80385501,218,"+","ENSRNOE00000150994","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80385660,80385836,177,"+","ENSRNOE00000148455","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80386239,80386361,123,"+","ENSRNOE00000148498","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80390297,80390505,209,"+","ENSRNOE00000151075","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80390632,80390713,82,"+","ENSRNOE00000151152","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80391784,80391889,106,"+","ENSRNOE00000151233","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80392868,80393069,202,"+","ENSRNOE00000148699","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80394800,80394989,190,"+","ENSRNOE00000148740","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80395076,80395207,132,"+","ENSRNOE00000148783","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80396357,80396497,141,"+","ENSRNOE00000148822","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80396745,80396831,87,"+","ENSRNOE00000148868","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80396937,80397108,172,"+","ENSRNOE00000151310","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80398109,80398271,163,"+","ENSRNOE00000148958","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80398388,80398613,226,"+","ENSRNOE00000149000","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80398985,80399288,304,"+","ENSRNOE00000149048","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80400698,80400916,219,"+","ENSRNOE00000149090","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80401083,80401217,135,"+","ENSRNOE00000149140","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80401922,80402030,109,"+","ENSRNOE00000149175","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80404426,80404570,145,"+","ENSRNOE00000149217","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80404844,80404957,114,"+","ENSRNOE00000149259","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80405455,80405590,136,"+","ENSRNOE00000151718","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80408498,80408565,68,"+","ENSRNOE00000151792","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80408907,80408994,88,"+","ENSRNOE00000151867","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80411561,80411702,142,"+","ENSRNOE00000151945","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80412757,80412815,59,"+","ENSRNOE00000555653","Lrp4"
"Lrp4","ENSRNOG00000015285",1,"ENSRNOG00000015285","3",80414294,80416679,2386,"+","ENSRNOE00000313788","Lrp4"
"Msx2","ENSRNOG00000018355",1,"ENSRNOG00000018355","17",11683862,11684240,379,"+","ENSRNOE00000177065","Msx2"
"Msx2","ENSRNOG00000018355",1,"ENSRNOG00000018355","17",11687931,11689527,1597,"+","ENSRNOE00000177192","Msx2"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35580911,35581031,121,"-","ENSRNOE00000277635","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35571294,35571351,58,"-","ENSRNOE00000309312","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35569756,35570073,318,"-","ENSRNOE00000021688","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35565341,35565601,261,"-","ENSRNOE00000021646","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35564402,35564532,131,"-","ENSRNOE00000021692","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35562463,35562634,172,"-","ENSRNOE00000021699","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35562188,35562377,190,"-","ENSRNOE00000021706","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35560650,35560765,116,"-","ENSRNOE00000021713","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35559082,35559208,127,"-","ENSRNOE00000021721","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35550330,35550523,194,"-","ENSRNOE00000021728","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35549592,35549686,95,"-","ENSRNOE00000021734","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35549244,35549376,133,"-","ENSRNOE00000021742","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35547103,35547207,105,"-","ENSRNOE00000021748","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35546237,35546347,111,"-","ENSRNOE00000021752","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35545866,35546019,154,"-","ENSRNOE00000021762","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35544645,35544811,167,"-","ENSRNOE00000021769","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35542100,35542215,116,"-","ENSRNOE00000021776","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35541691,35541813,123,"-","ENSRNOE00000021782","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35539173,35539284,112,"-","ENSRNOE00000021785","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35538088,35538187,100,"-","ENSRNOE00000021793","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35537876,35537981,106,"-","ENSRNOE00000021798","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35533868,35534109,242,"-","ENSRNOE00000021802","Pdgfra"
"Pdgfra","ENSRNOG00000002244",1,"ENSRNOG00000002244","14",35527927,35531188,3262,"-","ENSRNOE00000021808","Pdgfra"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37469937,37470034,98,"+","ENSRNOE00000062234","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37499388,37499444,57,"+","ENSRNOE00000062294","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37523957,37524073,117,"+","ENSRNOE00000062343","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37530198,37530279,82,"+","ENSRNOE00000062406","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37535920,37536000,81,"+","ENSRNOE00000475797","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37536640,37536719,80,"+","ENSRNOE00000461620","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37537269,37537375,107,"+","ENSRNOE00000491638","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37539468,37539505,38,"+","ENSRNOE00000061272","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37539696,37539838,143,"+","ENSRNOE00000061326","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37540688,37540758,71,"+","ENSRNOE00000061384","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37544512,37544600,89,"+","ENSRNOE00000295370","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37544743,37544807,65,"+","ENSRNOE00000061548","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37544959,37545061,103,"+","ENSRNOE00000470802","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37545721,37545845,125,"+","ENSRNOE00000061658","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37548055,37548180,126,"+","ENSRNOE00000061724","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37550891,37550980,90,"+","ENSRNOE00000325421","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37552479,37552637,159,"+","ENSRNOE00000061838","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37555057,37555218,162,"+","ENSRNOE00000291220","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37556168,37556244,77,"+","ENSRNOE00000468512","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37562199,37562316,118,"+","ENSRNOE00000062000","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37570470,37570610,141,"+","ENSRNOE00000062056","Rps6ka3"
"Rps6ka3","ENSRNOG00000006632",1,"ENSRNOG00000006632","X",37571197,37575624,4428,"+","ENSRNOE00000503699","Rps6ka3"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57019941,57020283,343,"+","ENSRNOE00000078081","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57034673,57034878,206,"+","ENSRNOE00000078220","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57034675,57034878,204,"+","ENSRNOE00000545875","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57035496,57035705,210,"+","ENSRNOE00000078369","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57035882,57036054,173,"+","ENSRNOE00000078512","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57036351,57036570,220,"+","ENSRNOE00000078650","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57036659,57036782,124,"+","ENSRNOE00000078795","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57037985,57038077,93,"+","ENSRNOE00000078950","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57038457,57038565,109,"+","ENSRNOE00000079150","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57039552,57039737,186,"+","ENSRNOE00000079331","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57040099,57040247,149,"+","ENSRNOE00000079549","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57040978,57041112,135,"+","ENSRNOE00000079758","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57041346,57041779,434,"+","ENSRNOE00000079973","Smo"
"Smo","ENSRNOG00000008332",1,"ENSRNOG00000008332","4",57041346,57042770,1425,"+","ENSRNOE00000571419","Smo"
"Sostdc1","ENSRNOG00000005770",1,"ENSRNOG00000005770","6",55812747,55813091,345,"+","ENSRNOE00000053826","Sostdc1"
"Sostdc1","ENSRNOG00000005770",1,"ENSRNOG00000005770","6",55815649,55817066,1418,"+","ENSRNOE00000054345","Sostdc1"
"Sp6","ENSRNOG00000023551",1,"ENSRNOG00000023551","10",84955864,84955888,25,"+","ENSRNOE00000437917","Sp6"
"Sp6","ENSRNOG00000023551",1,"ENSRNOG00000023551","10",84958076,84960045,1970,"+","ENSRNOE00000233539","Sp6"
"Spry2","ENSRNOG00000010058",1,"ENSRNOG00000010058","15",90175637,90175802,166,"-","ENSRNOE00000390771","Spry2"
"Spry2","ENSRNOG00000010058",1,"ENSRNOG00000010058","15",90172975,90174618,1644,"-","ENSRNOE00000094369","Spry2"
