"gene_name","gene_ensembl_id","exons.group","exons.group_name","exons.seqnames","exons.start","exons.end","exons.width","exons.strand","exons.exon_id","exons.gene_name"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34279269,34279352,84,"+","ENSMUSE00001294754","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34282007,34282009,3,"+","ENSMUSE00001011324","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34289838,34289942,105,"+","ENSMUSE00001229850","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34289838,34289942,105,"+","ENSMUSE00001267269","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34290044,34290345,302,"+","ENSMUSE00000435118","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34296031,34296129,99,"+","ENSMUSE00001297240","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34296031,34296129,99,"+","ENSMUSE00001204611","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34298423,34298801,379,"+","ENSMUSE00001260424","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34298423,34298801,379,"+","ENSMUSE00001249326","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34299966,34300061,96,"+","ENSMUSE00000141542","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34299966,34300202,237,"+","ENSMUSE00000892266","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34301261,34301315,55,"+","ENSMUSE00000874128","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34304583,34304722,140,"+","ENSMUSE00001288218","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34304583,34304722,140,"+","ENSMUSE00001211748","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34305566,34305643,78,"+","ENSMUSE00001212960","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34305566,34305643,78,"+","ENSMUSE00001209638","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34306263,34306379,117,"+","ENSMUSE00001223623","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34306263,34306379,117,"+","ENSMUSE00001223809","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34310693,34310907,215,"+","ENSMUSE00001243643","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34310693,34310907,215,"+","ENSMUSE00001276373","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34310693,34310737,45,"+","ENSMUSE00000901721","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34312005,34313506,1502,"+","ENSMUSE00000904179","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34312005,34322552,10548,"+","ENSMUSE00000363587","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34312005,34314326,2322,"+","ENSMUSE00000906927","Apc"
"Apc","ENSMUSG00000005871",1,"ENSMUSG00000005871","18",34312005,34322189,10185,"+","ENSMUSE00000907805","Apc"
"Barx1","ENSMUSG00000021381",1,"ENSMUSG00000021381","13",48662998,48663339,342,"+","ENSMUSE00000351327","Barx1"
"Barx1","ENSMUSG00000021381",1,"ENSMUSG00000021381","13",48665026,48665317,292,"+","ENSMUSE00000276902","Barx1"
"Barx1","ENSMUSG00000021381",1,"ENSMUSG00000021381","13",48665401,48665485,85,"+","ENSMUSE00000117474","Barx1"
"Barx1","ENSMUSG00000021381",1,"ENSMUSG00000021381","13",48665828,48666507,680,"+","ENSMUSE00000514488","Barx1"
"Bcl11b","ENSMUSG00000048251",1,"ENSMUSG00000048251","12",108003086,108003602,517,"-","ENSMUSE00000717023","Bcl11b"
"Bcl11b","ENSMUSG00000048251",1,"ENSMUSG00000048251","12",108003086,108003414,329,"-","ENSMUSE00000439790","Bcl11b"
"Bcl11b","ENSMUSG00000048251",1,"ENSMUSG00000048251","12",107989465,107989830,366,"-","ENSMUSE00000439799","Bcl11b"
"Bcl11b","ENSMUSG00000048251",1,"ENSMUSG00000048251","12",107965672,107965887,216,"-","ENSMUSE00000439778","Bcl11b"
"Bcl11b","ENSMUSG00000048251",1,"ENSMUSG00000048251","12",107910403,107917414,7012,"-","ENSMUSE00000439774","Bcl11b"
"Bcl11b","ENSMUSG00000048251",1,"ENSMUSG00000048251","12",107915222,107917414,2193,"-","ENSMUSE00000439784","Bcl11b"
"Bmp2","ENSMUSG00000027358",1,"ENSMUSG00000027358","2",133552159,133553351,1193,"+","ENSMUSE00000640769","Bmp2"
"Bmp2","ENSMUSG00000027358",1,"ENSMUSG00000027358","2",133554419,133554768,350,"+","ENSMUSE00000168705","Bmp2"
"Bmp2","ENSMUSG00000027358",1,"ENSMUSG00000027358","2",133560874,133562885,2012,"+","ENSMUSE00000350817","Bmp2"
"Bmp7","ENSMUSG00000008999",1,"ENSMUSG00000008999","2",172939655,172940321,667,"-","ENSMUSE00000497335","Bmp7"
"Bmp7","ENSMUSG00000008999",1,"ENSMUSG00000008999","2",172939655,172940092,438,"-","ENSMUSE00000772770","Bmp7"
"Bmp7","ENSMUSG00000008999",1,"ENSMUSG00000008999","2",172916467,172916659,193,"-","ENSMUSE00000265350","Bmp7"
"Bmp7","ENSMUSG00000008999",1,"ENSMUSG00000008999","2",172916118,172916659,542,"-","ENSMUSE00000790960","Bmp7"
"Bmp7","ENSMUSG00000008999",1,"ENSMUSG00000008999","2",172893448,172893596,149,"-","ENSMUSE00000170151","Bmp7"
"Bmp7","ENSMUSG00000008999",1,"ENSMUSG00000008999","2",172879326,172879523,198,"-","ENSMUSE00000170145","Bmp7"
"Bmp7","ENSMUSG00000008999",1,"ENSMUSG00000008999","2",172875215,172875291,77,"-","ENSMUSE00000170148","Bmp7"
"Bmp7","ENSMUSG00000008999",1,"ENSMUSG00000008999","2",172872872,172872982,111,"-","ENSMUSE00000549035","Bmp7"
"Bmp7","ENSMUSG00000008999",1,"ENSMUSG00000008999","2",172868012,172870286,2275,"-","ENSMUSE00000341757","Bmp7"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44107288,44107480,193,"-","ENSMUSE00000826501","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44107288,44107477,190,"-","ENSMUSE00000708088","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44107288,44107469,182,"-","ENSMUSE00000723119","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44107217,44107282,66,"-","ENSMUSE00000741457","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44103658,44103752,95,"-","ENSMUSE00001275157","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44103658,44103752,95,"-","ENSMUSE00001267532","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44101737,44101851,115,"-","ENSMUSE00001313292","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44101737,44101851,115,"-","ENSMUSE00001295824","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44100150,44100219,70,"-","ENSMUSE00001212287","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44100150,44100219,70,"-","ENSMUSE00001227454","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44098585,44098673,89,"-","ENSMUSE00001279925","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44098585,44098673,89,"-","ENSMUSE00001234320","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44097442,44097531,90,"-","ENSMUSE00001242523","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44097442,44097531,90,"-","ENSMUSE00001216689","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44097203,44097327,125,"-","ENSMUSE00001279451","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44097203,44097327,125,"-","ENSMUSE00001297811","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44097197,44097327,131,"-","ENSMUSE00000798741","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44096909,44097016,108,"-","ENSMUSE00001268504","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44096909,44097016,108,"-","ENSMUSE00001217692","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44096224,44096359,136,"-","ENSMUSE00001250623","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44096224,44096359,136,"-","ENSMUSE00001213055","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44090933,44091127,195,"-","ENSMUSE00001287883","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44090933,44091127,195,"-","ENSMUSE00001250202","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44088675,44088777,103,"-","ENSMUSE00001307575","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44088675,44088777,103,"-","ENSMUSE00001259233","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44087916,44088039,124,"-","ENSMUSE00001231475","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44087916,44088039,124,"-","ENSMUSE00001269304","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44086908,44087059,152,"-","ENSMUSE00001218792","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44086908,44087059,152,"-","ENSMUSE00001295490","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44084417,44084478,62,"-","ENSMUSE00001214037","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44084417,44084478,62,"-","ENSMUSE00001244367","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44084417,44084450,34,"-","ENSMUSE00000785410","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44082586,44082695,110,"-","ENSMUSE00001280412","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44082586,44082695,110,"-","ENSMUSE00001289439","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44081946,44081995,50,"-","ENSMUSE00001226106","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44081415,44081995,581,"-","ENSMUSE00000745857","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44081946,44081995,50,"-","ENSMUSE00001212935","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44078889,44079282,394,"-","ENSMUSE00000799887","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44078889,44079266,378,"-","ENSMUSE00000726408","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44078889,44079035,147,"-","ENSMUSE00000799240","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44078889,44078985,97,"-","ENSMUSE00001092375","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44078293,44078440,148,"-","ENSMUSE00001284903","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44078293,44078440,148,"-","ENSMUSE00001224376","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44078290,44078440,151,"-","ENSMUSE00000814943","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44077246,44077379,134,"-","ENSMUSE00001022572","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44077263,44077379,117,"-","ENSMUSE00000711191","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44077245,44077379,135,"-","ENSMUSE00000845704","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44076938,44077379,442,"-","ENSMUSE00000834890","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44075431,44075904,474,"-","ENSMUSE00000808543","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44075431,44075530,100,"-","ENSMUSE00001228687","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44075431,44075530,100,"-","ENSMUSE00001263472","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44073335,44074540,1206,"-","ENSMUSE00000543055","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44073336,44074540,1205,"-","ENSMUSE00000690142","Chuk"
"Chuk","ENSMUSG00000025199",1,"ENSMUSG00000025199","19",44074373,44074540,168,"-","ENSMUSE00000833912","Chuk"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",99975606,99976176,571,"+","ENSMUSE00001261535","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",99975606,99976176,571,"+","ENSMUSE00001285822","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",99975606,99976173,568,"+","ENSMUSE00000696957","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",99975781,99976176,396,"+","ENSMUSE00000500494","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100309991,100310099,109,"+","ENSMUSE00000696956","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100309994,100310099,106,"+","ENSMUSE00000506085","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100309994,100311299,1306,"+","ENSMUSE00000822658","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100381455,100381478,24,"+","ENSMUSE00000499362","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100385143,100385259,117,"+","ENSMUSE00000729816","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100387255,100387372,118,"+","ENSMUSE00000770036","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100389702,100389881,180,"+","ENSMUSE00001252986","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100389702,100389881,180,"+","ENSMUSE00001229777","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100391341,100391375,35,"+","ENSMUSE00001253222","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100391341,100391375,35,"+","ENSMUSE00001216997","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100392333,100392384,52,"+","ENSMUSE00001284361","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100392333,100392384,52,"+","ENSMUSE00001228368","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100394165,100394438,274,"+","ENSMUSE00000769931","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100395019,100395149,131,"+","ENSMUSE00000519185","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100395019,100395143,125,"+","ENSMUSE00000696948","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100395019,100395107,89,"+","ENSMUSE00000696952","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100395019,100395036,18,"+","ENSMUSE00001074855","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100395028,100395143,116,"+","ENSMUSE00000696953","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100395675,100395830,156,"+","ENSMUSE00000696946","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100395675,100395813,139,"+","ENSMUSE00000696943","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100395675,100395812,138,"+","ENSMUSE00000696947","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100396905,100400760,3856,"+","ENSMUSE00001233118","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100396905,100400760,3856,"+","ENSMUSE00001261728","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100396905,100400762,3858,"+","ENSMUSE00000696950","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100396905,100400759,3855,"+","ENSMUSE00000696955","Eda"
"Eda","ENSMUSG00000059327",1,"ENSMUSG00000059327","X",100396905,100397156,252,"+","ENSMUSE00000491006","Eda"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58675456,58675654,199,"-","ENSMUSE00000477044","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58630064,58630132,69,"-","ENSMUSE00000291852","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58629366,58629488,123,"-","ENSMUSE00000099106","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58628460,58628641,182,"-","ENSMUSE00000099105","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58621313,58621398,86,"-","ENSMUSE00000099109","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58611957,58612043,87,"-","ENSMUSE00000099107","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58610447,58610572,126,"-","ENSMUSE00000291824","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58610274,58610348,75,"-","ENSMUSE00000099114","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58609938,58610010,73,"-","ENSMUSE00000099112","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58607340,58607499,160,"-","ENSMUSE00000099111","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58606045,58606105,61,"-","ENSMUSE00000099113","Edar"
"Edar","ENSMUSG00000003227",1,"ENSMUSG00000003227","10",58600789,58603184,2396,"-","ENSMUSE00000291789","Edar"
"Edaradd","ENSMUSG00000095105",1,"ENSMUSG00000095105","13",12519918,12520438,521,"-","ENSMUSE00000571849","Edaradd"
"Edaradd","ENSMUSG00000095105",1,"ENSMUSG00000095105","13",12508368,12508426,59,"-","ENSMUSE00000296645","Edaradd"
"Edaradd","ENSMUSG00000095105",1,"ENSMUSG00000095105","13",12507281,12507320,40,"-","ENSMUSE00000296640","Edaradd"
"Edaradd","ENSMUSG00000095105",1,"ENSMUSG00000095105","13",12500551,12500609,59,"-","ENSMUSE00000296629","Edaradd"
"Edaradd","ENSMUSG00000095105",1,"ENSMUSG00000095105","13",12483600,12483645,46,"-","ENSMUSE00000354844","Edaradd"
"Edaradd","ENSMUSG00000095105",1,"ENSMUSG00000095105","13",12472632,12478574,5943,"-","ENSMUSE00001024508","Edaradd"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37336635,37336894,260,"-","ENSMUSE00000728458","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37336635,37336878,244,"-","ENSMUSE00000441508","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37336635,37336866,232,"-","ENSMUSE00000698292","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37333351,37333566,216,"-","ENSMUSE00000698321","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37332892,37333017,126,"-","ENSMUSE00001274216","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37332892,37333017,126,"-","ENSMUSE00001206956","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37328462,37328545,84,"-","ENSMUSE00001282524","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37328462,37328545,84,"-","ENSMUSE00001261793","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37326338,37326585,248,"-","ENSMUSE00001261288","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37326338,37326585,248,"-","ENSMUSE00001297662","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37326338,37326585,248,"-","ENSMUSE00001291018","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37324837,37324921,85,"-","ENSMUSE00001221788","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37324837,37324921,85,"-","ENSMUSE00001252240","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37323699,37323797,99,"-","ENSMUSE00001308665","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37323699,37323797,99,"-","ENSMUSE00001282831","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37322050,37322187,138,"-","ENSMUSE00001290441","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37322050,37322187,138,"-","ENSMUSE00001304646","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37320236,37320394,159,"-","ENSMUSE00000185821","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37319191,37320394,1204,"-","ENSMUSE00000807966","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37318889,37319105,217,"-","ENSMUSE00000185831","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37318163,37318491,329,"-","ENSMUSE00000790175","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37318163,37318372,210,"-","ENSMUSE00000807524","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37318163,37318311,149,"-","ENSMUSE00000185829","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37316325,37316423,99,"-","ENSMUSE00001302333","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37316325,37316423,99,"-","ENSMUSE00001214537","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37316216,37316423,208,"-","ENSMUSE00000784561","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37314762,37314827,66,"-","ENSMUSE00000722850","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37314359,37314571,213,"-","ENSMUSE00000185823","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37314565,37314571,7,"-","ENSMUSE00001006830","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37313429,37313538,110,"-","ENSMUSE00000185827","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37313269,37313538,270,"-","ENSMUSE00000698290","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37311532,37312364,833,"-","ENSMUSE00000817080","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37311532,37311742,211,"-","ENSMUSE00000185819","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37310161,37310367,207,"-","ENSMUSE00001242818","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37310161,37310367,207,"-","ENSMUSE00001230597","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37309032,37309176,145,"-","ENSMUSE00001246888","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37309032,37309176,145,"-","ENSMUSE00001236461","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37307213,37307324,112,"-","ENSMUSE00001287084","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37307213,37307324,112,"-","ENSMUSE00001220510","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37307213,37307229,17,"-","ENSMUSE00001055991","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37303185,37303311,127,"-","ENSMUSE00001275735","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37303185,37303311,127,"-","ENSMUSE00001310331","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37301558,37301651,94,"-","ENSMUSE00001240126","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37301558,37301651,94,"-","ENSMUSE00001278523","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37301558,37301613,56,"-","ENSMUSE00000826562","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37300735,37300923,189,"-","ENSMUSE00000698312","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37300812,37300923,112,"-","ENSMUSE00001286904","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37300812,37300923,112,"-","ENSMUSE00001235155","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37300484,37300923,440,"-","ENSMUSE00000807408","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37299171,37300500,1330,"-","ENSMUSE00000384593","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37300439,37300500,62,"-","ENSMUSE00000803953","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37299722,37300461,740,"-","ENSMUSE00000789142","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37297127,37297236,110,"-","ENSMUSE00000698311","Evc"
"Evc","ENSMUSG00000029122",1,"ENSMUSG00000029122","5",37289098,37289654,557,"-","ENSMUSE00000698310","Evc"
"Fgf10","ENSMUSG00000021732",1,"ENSMUSG00000021732","13",118669791,118669955,165,"+","ENSMUSE00000766606","Fgf10"
"Fgf10","ENSMUSG00000021732",1,"ENSMUSG00000021732","13",118669824,118669955,132,"+","ENSMUSE00000738479","Fgf10"
"Fgf10","ENSMUSG00000021732",1,"ENSMUSG00000021732","13",118681275,118681409,135,"+","ENSMUSE00000814113","Fgf10"
"Fgf10","ENSMUSG00000021732",1,"ENSMUSG00000021732","13",118703195,118703259,65,"+","ENSMUSE00000841877","Fgf10"
"Fgf10","ENSMUSG00000021732",1,"ENSMUSG00000021732","13",118714699,118715711,1013,"+","ENSMUSE00000389351","Fgf10"
"Fgf10","ENSMUSG00000021732",1,"ENSMUSG00000021732","13",118780140,118780261,122,"+","ENSMUSE00000743826","Fgf10"
"Fgf10","ENSMUSG00000021732",1,"ENSMUSG00000021732","13",118781506,118781609,104,"+","ENSMUSE00001229843","Fgf10"
"Fgf10","ENSMUSG00000021732",1,"ENSMUSG00000021732","13",118781506,118781577,72,"+","ENSMUSE00000767799","Fgf10"
"Fgf10","ENSMUSG00000021732",1,"ENSMUSG00000021732","13",118781506,118781609,104,"+","ENSMUSE00001205457","Fgf10"
"Fgf10","ENSMUSG00000021732",1,"ENSMUSG00000021732","13",118789119,118792115,2997,"+","ENSMUSE00000354860","Fgf10"
